run_date,ticker,dropped_at,disposition,entry_price,risk_per_share,adr10_pct,overhead_R,score,shares,position_cost,sizing_constraint
2026-09-15,VIR,no_data_for_date,,,,,,,,,
2026-09-15,VLO,no_50ma_touch,,,,,,,,,
2026-09-15,VLY,no_data_for_date,,,,,,,,,
2026-09-15,VMI,no_data_for_date,,,,,,,,,
2026-09-15,VNOM,no_data_for_date,,,,,,,,,
2026-09-15,VNO,no_data_for_date,,,,,,,,,
2026-09-15,VNT,no_data_for_date,,,,,,,,,
2026-09-15,VOYA,no_data_for_date,,,,,,,,,
2026-09-15,VRRM,no_data_for_date,,,,,,,,,
2026-09-15,VRTS,no_data_for_date,,,,,,,,,
2026-09-15,VSAT,no_data_for_date,,,,,,,,,
2026-09-15,VSEC,no_data_for_date,,,,,,,,,
2026-09-15,VSH,no_data_for_date,,,,,,,,,
2026-09-15,VSNT,no_data_for_date,,,,,,,,,
2026-09-15,VSTS,no_data_for_date,,,,,,,,,
2026-09-15,VSXY,no_data_for_date,,,,,,,,,
2026-09-15,VTOL,no_data_for_date,,,,,,,,,
2026-09-15,VVV,no_data_for_date,,,,,,,,,
2026-09-15,VVX,no_data_for_date,,,,,,,,,
2026-09-15,VYX,no_data_for_date,,,,,,,,,
2026-09-15,WABC,no_data_for_date,,,,,,,,,
2026-09-15,WAFD,no_data_for_date,,,,,,,,,
2026-09-15,WAL,no_data_for_date,,,,,,,,,
2026-09-15,WAY,no_data_for_date,,,,,,,,,
2026-09-15,WBS,no_data_for_date,,,,,,,,,
2026-09-15,WCC,no_data_for_date,,,,,,,,,
2026-09-15,WDFC,no_data_for_date,,,,,,,,,
2026-09-15,WD,no_data_for_date,,,,,,,,,
2026-09-15,WEN,no_data_for_date,,,,,,,,,
2026-09-15,WERN,no_data_for_date,,,,,,,,,
2026-09-15,WEX,no_data_for_date,,,,,,,,,
2026-09-15,WFRD,no_data_for_date,,,,,,,,,
2026-09-15,WGO,no_data_for_date,,,,,,,,,
2026-09-15,WHD,no_data_for_date,,,,,,,,,
2026-09-15,WHR,no_data_for_date,,,,,,,,,
2026-09-15,WH,no_data_for_date,,,,,,,,,
2026-09-15,WINA,no_data_for_date,,,,,,,,,
2026-09-15,WING,no_data_for_date,,,,,,,,,
2026-09-15,WKC,no_data_for_date,,,,,,,,,
2026-09-15,WLK,no_data_for_date,,,,,,,,,
2026-09-15,WLY,no_data_for_date,,,,,,,,,
2026-09-15,WMG,no_data_for_date,,,,,,,,,
2026-09-15,WMS,no_data_for_date,,,,,,,,,
2026-09-15,WOR,no_data_for_date,,,,,,,,,
2026-09-15,WPC,no_data_for_date,,,,,,,,,
2026-09-15,WRBY,no_data_for_date,,,,,,,,,
2026-09-15,WRLD,no_data_for_date,,,,,,,,,
2026-09-15,WSBC,no_data_for_date,,,,,,,,,
2026-09-15,WSC,no_data_for_date,,,,,,,,,
2026-09-15,WSFS,no_data_for_date,,,,,,,,,
2026-09-15,WSO,no_data_for_date,,,,,,,,,
2026-09-15,WS,no_data_for_date,,,,,,,,,
2026-09-15,WTFC,no_data_for_date,,,,,,,,,
2026-09-15,WTRG,no_data_for_date,,,,,,,,,
2026-09-15,WTS,no_data_for_date,,,,,,,,,
2026-09-15,WT,no_data_for_date,,,,,,,,,
2026-09-15,WU,no_data_for_date,,,,,,,,,
2026-09-15,WWD,no_data_for_date,,,,,,,,,
2026-09-15,WWW,no_data_for_date,,,,,,,,,
2026-09-15,XHR,no_data_for_date,,,,,,,,,
2026-09-15,XNCR,no_data_for_date,,,,,,,,,
2026-09-15,XPEL,no_data_for_date,,,,,,,,,
2026-09-15,XPO,no_data_for_date,,,,,,,,,
2026-09-15,XRAY,no_data_for_date,,,,,,,,,
2026-09-15,XRX,no_50ma_touch,,,,,,,,,
2026-09-15,YELP,no_data_for_date,,,,,,,,,
2026-09-15,YETI,no_data_for_date,,,,,,,,,
2026-09-15,YOU,no_data_for_date,,,,,,,,,
2026-09-15,ZD,no_data_for_date,,,,,,,,,
2026-09-15,ZION,no_data_for_date,,,,,,,,,
2026-09-15,ZWS,no_data_for_date,,,,,,,,,
2026-09-16,AAL,no_data_for_date,,,,,,,,,
2026-09-16,AAMI,no_data_for_date,,,,,,,,,
2026-09-16,AAON,no_data_for_date,,,,,,,,,
2026-09-16,AAP,no_data_for_date,,,,,,,,,
2026-09-16,AAT,no_data_for_date,,,,,,,,,
2026-09-16,AA,no_data_for_date,,,,,,,,,
2026-09-16,ABCB,no_data_for_date,,,,,,,,,
2026-09-16,ABCL,no_50ma_touch,,,,,,,,,
2026-09-16,ABG,no_data_for_date,,,,,,,,,
2026-09-16,ABM,no_data_for_date,,,,,,,,,
2026-09-16,ABR,no_data_for_date,,,,,,,,,
2026-09-16,ACAD,no_data_for_date,,,,,,,,,
2026-09-16,ACA,no_data_for_date,,,,,,,,,
2026-09-16,ACHC,no_data_for_date,,,,,,,,,
2026-09-16,ACIW,no_data_for_date,,,,,,,,,
2026-09-16,ACI,no_data_for_date,,,,,,,,,
2026-09-16,ACLS,no_data_for_date,,,,,,,,,
2026-09-16,ACMR,no_data_for_date,,,,,,,,,
2026-09-16,ACM,no_data_for_date,,,,,,,,,
2026-09-16,ACT,no_data_for_date,,,,,,,,,
2026-09-16,ADAM,no_data_for_date,,,,,,,,,
2026-09-16,ADC,no_data_for_date,,,,,,,,,
2026-09-16,ADEA,no_data_for_date,,,,,,,,,
2026-09-16,ADIG,no_data_for_date,,,,,,,,,
2026-09-16,ADMA,no_data_for_date,,,,,,,,,
2026-09-16,ADNT,no_data_for_date,,,,,,,,,
2026-09-16,ADP,no_data_for_date,,,,,,,,,
2026-09-16,ADT,no_data_for_date,,,,,,,,,
2026-09-16,ADUS,no_data_for_date,,,,,,,,,
2026-09-16,AEIS,no_data_for_date,,,,,,,,,
2026-09-16,AEO,no_data_for_date,,,,,,,,,
2026-09-16,AESI,no_data_for_date,,,,,,,,,
2026-09-16,AFG,no_data_for_date,,,,,,,,,
2026-09-16,AGCO,no_data_for_date,,,,,,,,,
2026-09-16,AGNT,no_data_for_date,,,,,,,,,
2026-09-16,AGO,no_data_for_date,,,,,,,,,
2026-09-16,AGX,no_data_for_date,,,,,,,,,
2026-09-16,AGYS,no_data_for_date,,,,,,,,,
2026-09-16,AHCO,no_data_for_date,,,,,,,,,
2026-09-16,AHR,no_data_for_date,,,,,,,,,
2026-09-16,AIN,no_data_for_date,,,,,,,,,
2026-09-16,AIR,no_data_for_date,,,,,,,,,
2026-09-16,AIT,no_data_for_date,,,,,,,,,
2026-09-16,AKR,no_data_for_date,,,,,,,,,
2026-09-16,ALGM,no_data_for_date,,,,,,,,,
2026-09-16,ALGT,no_data_for_date,,,,,,,,,
2026-09-16,ALG,no_data_for_date,,,,,,,,,
2026-09-16,ALHC,no_data_for_date,,,,,,,,,
2026-09-16,ALKS,no_data_for_date,,,,,,,,,
2026-09-16,ALK,no_data_for_date,,,,,,,,,
2026-09-16,ALLY,no_data_for_date,,,,,,,,,
2026-09-16,ALRM,no_data_for_date,,,,,,,,,
2026-09-16,ALSN,no_data_for_date,,,,,,,,,
2026-09-16,ALV,no_data_for_date,,,,,,,,,
2026-09-16,AMC,no_50ma_touch,,,,,,,,,
2026-09-16,AMG,no_data_for_date,,,,,,,,,
2026-09-16,AMH,no_data_for_date,,,,,,,,,
2026-09-16,AMKR,no_data_for_date,,,,,,,,,
2026-09-16,AMLX,no_50ma_touch,,,,,,,,,
2026-09-16,AMN,no_data_for_date,,,,,,,,,
2026-09-16,AMPH,no_data_for_date,,,,,,,,,
2026-09-16,AMRX,no_data_for_date,,,,,,,,,
2026-09-16,AMR,no_data_for_date,,,,,,,,,
2026-09-16,AMSF,no_data_for_date,,,,,,,,,
2026-09-16,AMTM,no_data_for_date,,,,,,,,,
2026-09-16,AM,no_data_for_date,,,,,,,,,
2026-09-16,ANDE,no_data_for_date,,,,,,,,,
2026-09-16,ANF,no_data_for_date,,,,,,,,,
2026-09-16,ANIP,no_data_for_date,,,,,,,,,
2026-09-16,AN,no_data_for_date,,,,,,,,,
2026-09-16,AORT,no_data_for_date,,,,,,,,,
2026-09-16,AOSL,no_data_for_date,,,,,,,,,
2026-09-16,APAM,no_data_for_date,,,,,,,,,
2026-09-16,APG,no_data_for_date,,,,,,,,,
2026-09-16,APLE,no_data_for_date,,,,,,,,,
2026-09-16,APOG,no_data_for_date,,,,,,,,,
2026-09-16,APPF,no_data_for_date,,,,,,,,,
2026-09-16,APPS,momentum_screen,,,,,,,,,
2026-09-16,ARCB,no_data_for_date,,,,,,,,,
2026-09-16,ARLO,no_data_for_date,,,,,,,,,
2026-09-16,ARMK,no_data_for_date,,,,,,,,,
2026-09-16,AROC,no_data_for_date,,,,,,,,,
2026-09-16,ARR,no_data_for_date,,,,,,,,,
2026-09-16,ARWR,no_data_for_date,,,,,,,,,
2026-09-16,ARW,no_data_for_date,,,,,,,,,
2026-09-16,AR,no_data_for_date,,,,,,,,,
2026-09-16,ASB,no_data_for_date,,,,,,,,,
2026-09-16,ASH,no_data_for_date,,,,,,,,,
2026-09-16,ASO,no_data_for_date,,,,,,,,,
2026-09-16,ASTE,no_data_for_date,,,,,,,,,
2026-09-16,ASTH,no_data_for_date,,,,,,,,,
2026-09-16,ATEN,no_data_for_date,,,,,,,,,
2026-09-16,ATI,no_data_for_date,,,,,,,,,
2026-09-16,ATMU,no_data_for_date,,,,,,,,,
2026-09-16,ATRC,no_50ma_touch,,,,,,,,,
2026-09-16,ATR,no_data_for_date,,,,,,,,,
2026-09-16,AUB,no_data_for_date,,,,,,,,,
2026-09-16,AVAH,no_50ma_touch,,,,,,,,,
2026-09-16,AVAV,no_data_for_date,,,,,,,,,
2026-09-16,AVA,no_data_for_date,,,,,,,,,
2026-09-16,AVNT,no_data_for_date,,,,,,,,,
2026-09-16,AVTR,no_data_for_date,,,,,,,,,
2026-09-16,AVT,no_data_for_date,,,,,,,,,
2026-09-16,AWI,no_data_for_date,,,,,,,,,
2026-09-16,AWR,no_data_for_date,,,,,,,,,
2026-09-16,AXTA,no_data_for_date,,,,,,,,,
2026-09-16,AX,no_data_for_date,,,,,,,,,
2026-09-16,AYI,no_data_for_date,,,,,,,,,
2026-09-16,AZTA,no_data_for_date,,,,,,,,,
2026-09-16,AZZ,no_data_for_date,,,,,,,,,
2026-09-16,BAH,no_data_for_date,,,,,,,,,
2026-09-16,BANC,no_data_for_date,,,,,,,,,
2026-09-16,BANF,no_data_for_date,,,,,,,,,
2026-09-16,BANR,no_data_for_date,,,,,,,,,
2026-09-16,BBT,no_data_for_date,,,,,,,,,
2026-09-16,BBWI,no_data_for_date,,,,,,,,,
2026-09-16,BCC,no_data_for_date,,,,,,,,,
2026-09-16,BCO,no_data_for_date,,,,,,,,,
2026-09-16,BCPC,no_data_for_date,,,,,,,,,
2026-09-16,BC,no_data_for_date,,,,,,,,,
2026-09-16,BDC,no_data_for_date,,,,,,,,,
2026-09-16,BFAM,no_data_for_date,,,,,,,,,
2026-09-16,BFH,no_data_for_date,,,,,,,,,
2026-09-16,BFS,no_data_for_date,,,,,,,,,
2026-09-16,BGC,no_data_for_date,,,,,,,,,
2026-09-16,BHE,no_data_for_date,,,,,,,,,
2026-09-16,BHF,no_data_for_date,,,,,,,,,
2026-09-16,BILL,no_data_for_date,,,,,,,,,
2026-09-16,BIO,no_data_for_date,,,,,,,,,
2026-09-16,BJRI,no_data_for_date,,,,,,,,,
2026-09-16,BJ,no_data_for_date,,,,,,,,,
2026-09-16,BKE,no_data_for_date,,,,,,,,,
2026-09-16,BKH,no_data_for_date,,,,,,,,,
2026-09-16,BKU,no_data_for_date,,,,,,,,,
2026-09-16,BLFS,no_data_for_date,,,,,,,,,
2026-09-16,BLKB,no_data_for_date,,,,,,,,,
2026-09-16,BL,no_data_for_date,,,,,,,,,
2026-09-16,BMI,no_data_for_date,,,,,,,,,
2026-09-16,BMRN,no_data_for_date,,,,,,,,,
2026-09-16,BNL,no_data_for_date,,,,,,,,,
2026-09-16,BOH,no_data_for_date,,,,,,,,,
2026-09-16,BOOT,no_data_for_date,,,,,,,,,
2026-09-16,BOX,no_data_for_date,,,,,,,,,
2026-09-16,BRC,no_data_for_date,,,,,,,,,
2026-09-16,BRKR,no_data_for_date,,,,,,,,,
2026-09-16,BROS,no_data_for_date,,,,,,,,,
2026-09-16,BRX,no_data_for_date,,,,,,,,,
2026-09-16,BSY,no_data_for_date,,,,,,,,,
2026-09-16,BTSG,no_data_for_date,,,,,,,,,
2026-09-16,BTU,no_data_for_date,,,,,,,,,
2026-09-16,BURL,no_data_for_date,,,,,,,,,
2026-09-16,BWA,no_data_for_date,,,,,,,,,
2026-09-16,BWXT,no_data_for_date,,,,,,,,,
2026-09-16,BXMT,no_data_for_date,,,,,,,,,
2026-09-16,BYD,no_data_for_date,,,,,,,,,
2026-09-16,CACC,no_data_for_date,,,,,,,,,
2026-09-16,CACI,no_data_for_date,,,,,,,,,
2026-09-16,CAG,no_data_for_date,,,,,,,,,
2026-09-16,CAKE,no_data_for_date,,,,,,,,,
2026-09-16,CALM,no_data_for_date,,,,,,,,,
2026-09-16,CALX,no_data_for_date,,,,,,,,,
2026-09-16,CALY,no_data_for_date,,,,,,,,,
2026-09-16,CARG,no_data_for_date,,,,,,,,,
2026-09-16,CART,no_data_for_date,,,,,,,,,
2026-09-16,CAR,no_data_for_date,,,,,,,,,
2026-09-16,CASH,no_data_for_date,,,,,,,,,
2026-09-16,CATY,no_data_for_date,,,,,,,,,
2026-09-16,CAVA,no_data_for_date,,,,,,,,,
2026-09-16,CBRL,no_data_for_date,,,,,,,,,
2026-09-16,CBSH,no_data_for_date,,,,,,,,,
2026-09-16,CBT,no_data_for_date,,,,,,,,,
2026-09-16,CBU,no_data_for_date,,,,,,,,,
2026-09-16,CBZ,no_50ma_touch,,,,,,,,,
2026-09-16,CCK,no_data_for_date,,,,,,,,,
2026-09-16,CCOI,no_data_for_date,,,,,,,,,
2026-09-16,CCS,no_data_for_date,,,,,,,,,
2026-09-16,CC,no_data_for_date,,,,,,,,,
2026-09-16,CDE,no_data_for_date,,,,,,,,,
2026-09-16,CDNA,no_data_for_date,,,,,,,,,
2026-09-16,CDP,no_data_for_date,,,,,,,,,
2026-09-16,CELH,no_data_for_date,,,,,,,,,
2026-09-16,CENTA,no_data_for_date,,,,,,,,,
2026-09-16,CENT,no_data_for_date,,,,,,,,,
2026-09-16,CENX,no_data_for_date,,,,,,,,,
2026-09-16,CERT,no_data_for_date,,,,,,,,,
2026-09-16,CE,no_data_for_date,,,,,,,,,
2026-09-16,CFFN,no_data_for_date,,,,,,,,,
2026-09-16,CFR,no_data_for_date,,,,,,,,,
2026-09-16,CGNX,no_data_for_date,,,,,,,,,
2026-09-16,CG,no_data_for_date,,,,,,,,,
2026-09-16,CHCO,no_data_for_date,,,,,,,,,
2026-09-16,CHDN,no_data_for_date,,,,,,,,,
2026-09-16,CHEF,no_data_for_date,,,,,,,,,
2026-09-16,CHE,no_data_for_date,,,,,,,,,
2026-09-16,CHH,no_data_for_date,,,,,,,,,
2026-09-16,CHRD,no_data_for_date,,,,,,,,,
2026-09-16,CHWY,no_data_for_date,,,,,,,,,
2026-09-16,CLBK,no_50ma_touch,,,,,,,,,
2026-09-16,CLF,no_data_for_date,,,,,,,,,
2026-09-16,CLH,no_data_for_date,,,,,,,,,
2026-09-16,CLMT,no_50ma_touch,,,,,,,,,
2026-09-16,CLOV,momentum_screen,,,,,,,,,
2026-09-16,CLSK,no_data_for_date,,,,,,,,,
2026-09-16,CMC,no_data_for_date,,,,,,,,,
2026-09-16,CNH,no_data_for_date,,,,,,,,,
2026-09-16,CNK,no_data_for_date,,,,,,,,,
2026-09-16,CNMD,no_data_for_date,,,,,,,,,
2026-09-16,CNM,no_data_for_date,,,,,,,,,
2026-09-16,CNO,no_50ma_touch,,,,,,,,,
2026-09-16,CNR,no_data_for_date,,,,,,,,,
2026-09-16,CNS,no_data_for_date,,,,,,,,,
2026-09-16,CNXC,no_data_for_date,,,,,,,,,
2026-09-16,CNXN,no_data_for_date,,,,,,,,,
2026-09-16,CNX,no_data_for_date,,,,,,,,,
2026-09-16,COCO,no_data_for_date,,,,,,,,,
2026-09-16,COHU,no_data_for_date,,,,,,,,,
2026-09-16,COKE,no_data_for_date,,,,,,,,,
2026-09-16,COLB,no_data_for_date,,,,,,,,,
2026-09-16,COLL,no_data_for_date,,,,,,,,,
2026-09-16,COLM,no_data_for_date,,,,,,,,,
2026-09-16,CON,no_data_for_date,,,,,,,,,
2026-09-16,CORT,no_data_for_date,,,,,,,,,
2026-09-16,COTY,no_data_for_date,,,,,,,,,
2026-09-16,CPB,no_data_for_date,,,,,,,,,
2026-09-16,CPF,no_data_for_date,,,,,,,,,
2026-09-16,CPK,no_data_for_date,,,,,,,,,
2026-09-16,CPRI,no_data_for_date,,,,,,,,,
2026-09-16,CRBG,no_data_for_date,,,,,,,,,
2026-09-16,CRC,no_data_for_date,,,,,,,,,
2026-09-16,CRGY,no_data_for_date,,,,,,,,,
2026-09-16,CRI,no_data_for_date,,,,,,,,,
2026-09-16,CRK,no_data_for_date,,,,,,,,,
2026-09-16,CROX,no_data_for_date,,,,,,,,,
2026-09-16,CRSR,no_data_for_date,,,,,,,,,
2026-09-16,CRS,no_data_for_date,,,,,,,,,
2026-09-16,CRUS,no_data_for_date,,,,,,,,,
2026-09-16,CRVL,no_data_for_date,,,,,,,,,
2026-09-16,CRWD,no_50ma_touch,,,,,,,,,
2026-09-16,CR,no_data_for_date,,,,,,,,,
2026-09-16,CSL,no_data_for_date,,,,,,,,,
2026-09-16,CSR,no_data_for_date,,,,,,,,,
2026-09-16,CSW,no_data_for_date,,,,,,,,,
2026-09-16,CTRE,no_data_for_date,,,,,,,,,
2026-09-16,CTS,no_data_for_date,,,,,,,,,
2026-09-16,CUBE,no_data_for_date,,,,,,,,,
2026-09-16,CUBI,no_data_for_date,,,,,,,,,
2026-09-16,CURB,no_data_for_date,,,,,,,,,
2026-09-16,CUZ,no_data_for_date,,,,,,,,,
2026-09-16,CVBF,no_data_for_date,,,,,,,,,
2026-09-16,CVCO,no_data_for_date,,,,,,,,,
2026-09-16,CVI,no_data_for_date,,,,,,,,,
2026-09-16,CVLT,no_data_for_date,,,,,,,,,
2026-09-16,CVSA,no_data_for_date,,,,,,,,,
2026-09-16,CWEN,no_data_for_date,,,,,,,,,
2026-09-16,CWK,no_data_for_date,,,,,,,,,
2026-09-16,CWST,no_data_for_date,,,,,,,,,
2026-09-16,CWT,no_data_for_date,,,,,,,,,
2026-09-16,CW,no_data_for_date,,,,,,,,,
2026-09-16,CXM,no_data_for_date,,,,,,,,,
2026-09-16,CXT,no_data_for_date,,,,,,,,,
2026-09-16,CXW,no_50ma_touch,,,,,,,,,
2026-09-16,CYTK,no_data_for_date,,,,,,,,,
2026-09-16,CZR,no_data_for_date,,,,,,,,,
2026-09-16,DAN,no_data_for_date,,,,,,,,,
2026-09-16,DAR,no_data_for_date,,,,,,,,,
2026-09-16,DAVE,no_data_for_date,,,,,,,,,
2026-09-16,DBD,no_data_for_date,,,,,,,,,
2026-09-16,DBX,no_data_for_date,,,,,,,,,
2026-09-16,DCH,no_data_for_date,,,,,,,,,
2026-09-16,DCI,no_data_for_date,,,,,,,,,
2026-09-16,DCOM,no_data_for_date,,,,,,,,,
2026-09-16,DEA,no_data_for_date,,,,,,,,,
2026-09-16,DEI,no_data_for_date,,,,,,,,,
2026-09-16,DELL,no_50ma_touch,,,,,,,,,
2026-09-16,DFH,no_data_for_date,,,,,,,,,
2026-09-16,DFIN,no_data_for_date,,,,,,,,,
2026-09-16,DGII,no_data_for_date,,,,,,,,,
2026-09-16,DINO,no_50ma_touch,,,,,,,,,
2026-09-16,DIOD,no_data_for_date,,,,,,,,,
2026-09-16,DKS,no_data_for_date,,,,,,,,,
2026-09-16,DK,no_50ma_touch,,,,,,,,,
2026-09-16,DLB,no_data_for_date,,,,,,,,,
2026-09-16,DLX,no_data_for_date,,,,,,,,,
2026-09-16,DMC,no_data_for_date,,,,,,,,,
2026-09-16,DNOW,no_data_for_date,,,,,,,,,
2026-09-16,DOCN,no_data_for_date,,,,,,,,,
2026-09-16,DOCS,no_data_for_date,,,,,,,,,
2026-09-16,DOCU,no_data_for_date,,,,,,,,,
2026-09-16,DORM,no_data_for_date,,,,,,,,,
2026-09-16,DRH,no_data_for_date,,,,,,,,,
2026-09-16,DTM,no_data_for_date,,,,,,,,,
2026-09-16,DT,no_data_for_date,,,,,,,,,
2026-09-16,DUOL,no_data_for_date,,,,,,,,,
2026-09-16,DV,no_data_for_date,,,,,,,,,
2026-09-16,DXC,no_data_for_date,,,,,,,,,
2026-09-16,DXPE,no_data_for_date,,,,,,,,,
2026-09-16,DY,no_data_for_date,,,,,,,,,
2026-09-16,EAT,no_data_for_date,,,,,,,,,
2026-09-16,EBC,no_data_for_date,,,,,,,,,
2026-09-16,ECG,no_data_for_date,,,,,,,,,
2026-09-16,ECPG,no_data_for_date,,,,,,,,,
2026-09-16,EEFT,no_data_for_date,,,,,,,,,
2026-09-16,EFC,no_data_for_date,,,,,,,,,
2026-09-16,EFOR,no_data_for_date,,,,,,,,,
2026-09-16,EGBN,no_data_for_date,,,,,,,,,
2026-09-16,EGP,no_data_for_date,,,,,,,,,
2026-09-16,EHC,no_data_for_date,,,,,,,,,
2026-09-16,EIG,no_data_for_date,,,,,,,,,
2026-09-16,ELAN,no_data_for_date,,,,,,,,,
2026-09-16,ELF,no_data_for_date,,,,,,,,,
2026-09-16,ELS,no_data_for_date,,,,,,,,,
2026-09-16,EMN,no_data_for_date,,,,,,,,,
2026-09-16,ENOV,no_data_for_date,,,,,,,,,
2026-09-16,ENPH,no_data_for_date,,,,,,,,,
2026-09-16,ENR,no_data_for_date,,,,,,,,,
2026-09-16,ENSG,no_data_for_date,,,,,,,,,
2026-09-16,ENS,no_data_for_date,,,,,,,,,
2026-09-16,ENTG,no_data_for_date,,,,,,,,,
2026-09-16,ENVA,no_data_for_date,,,,,,,,,
2026-09-16,EPAC,no_data_for_date,,,,,,,,,
2026-09-16,EPAM,no_data_for_date,,,,,,,,,
2026-09-16,EPC,no_data_for_date,,,,,,,,,
2026-09-16,EPRT,no_data_for_date,,,,,,,,,
2026-09-16,EPR,no_data_for_date,,,,,,,,,
2026-09-16,EQH,no_data_for_date,,,,,,,,,
2026-09-16,ESAB,no_data_for_date,,,,,,,,,
2026-09-16,ESE,no_data_for_date,,,,,,,,,
2026-09-16,ESI,no_data_for_date,,,,,,,,,
2026-09-16,ESNT,no_data_for_date,,,,,,,,,
2026-09-16,ETSY,no_data_for_date,,,,,,,,,
2026-09-16,EVR,no_data_for_date,,,,,,,,,
2026-09-16,EVTC,no_data_for_date,,,,,,,,,
2026-09-16,EWBC,no_data_for_date,,,,,,,,,
2026-09-16,EXEL,no_data_for_date,,,,,,,,,
2026-09-16,EXLS,no_data_for_date,,,,,,,,,
2026-09-16,EXPO,no_data_for_date,,,,,,,,,
2026-09-16,EXP,no_data_for_date,,,,,,,,,
2026-09-16,EXTR,no_data_for_date,,,,,,,,,
2026-09-16,EYE,no_data_for_date,,,,,,,,,
2026-09-16,EZPW,no_data_for_date,,,,,,,,,
2026-09-16,FAF,no_data_for_date,,,,,,,,,
2026-09-16,FA,no_50ma_touch,,,,,,,,,
2026-09-16,FBIN,no_data_for_date,,,,,,,,,
2026-09-16,FBK,no_data_for_date,,,,,,,,,
2026-09-16,FBNC,no_data_for_date,,,,,,,,,
2026-09-16,FBP,no_data_for_date,,,,,,,,,
2026-09-16,FBRT,no_data_for_date,,,,,,,,,
2026-09-16,FCFS,no_data_for_date,,,,,,,,,
2026-09-16,FCF,no_data_for_date,,,,,,,,,
2026-09-16,FCN,no_data_for_date,,,,,,,,,
2026-09-16,FCPT,no_data_for_date,,,,,,,,,
2026-09-16,FELE,no_data_for_date,,,,,,,,,
2026-09-16,FFBC,no_data_for_date,,,,,,,,,
2026-09-16,FFIN,no_data_for_date,,,,,,,,,
2026-09-16,FG,no_data_for_date,,,,,,,,,
2026-09-16,FHB,no_data_for_date,,,,,,,,,
2026-09-16,FHI,no_data_for_date,,,,,,,,,
2026-09-16,FHN,no_data_for_date,,,,,,,,,
2026-09-16,FIBK,no_data_for_date,,,,,,,,,
2026-09-16,FIVE,no_data_for_date,,,,,,,,,
2026-09-16,FIVN,no_data_for_date,,,,,,,,,
2026-09-16,FIZZ,no_data_for_date,,,,,,,,,
2026-09-16,FLG,no_data_for_date,,,,,,,,,
2026-09-16,FLO,no_data_for_date,,,,,,,,,
2026-09-16,FLR,no_data_for_date,,,,,,,,,
2026-09-16,FLS,no_data_for_date,,,,,,,,,
2026-09-16,FMC,no_data_for_date,,,,,,,,,
2026-09-16,FNB,no_data_for_date,,,,,,,,,
2026-09-16,FND,no_data_for_date,,,,,,,,,
2026-09-16,FNF,no_data_for_date,,,,,,,,,
2026-09-16,FN,no_data_for_date,,,,,,,,,
2026-09-16,FORM,no_data_for_date,,,,,,,,,
2026-09-16,FOUR,no_data_for_date,,,,,,,,,
2026-09-16,FOXF,no_data_for_date,,,,,,,,,
2026-09-16,FROG,momentum_screen,,,,,,,,,
2026-09-16,FRPT,no_data_for_date,,,,,,,,,
2026-09-16,FR,no_data_for_date,,,,,,,,,
2026-09-16,FSS,no_data_for_date,,,,,,,,,
2026-09-16,FTDR,no_data_for_date,,,,,,,,,
2026-09-16,FTI,no_data_for_date,,,,,,,,,
2026-09-16,FTNT,no_50ma_touch,,,,,,,,,
2026-09-16,FTRE,no_data_for_date,,,,,,,,,
2026-09-16,FULT,no_data_for_date,,,,,,,,,
2026-09-16,FUL,no_data_for_date,,,,,,,,,
2026-09-16,FUN,no_data_for_date,,,,,,,,,
2026-09-16,GAP,no_data_for_date,,,,,,,,,
2026-09-16,GATX,no_data_for_date,,,,,,,,,
2026-09-16,GBCI,no_data_for_date,,,,,,,,,
2026-09-16,GBTG,no_50ma_touch,,,,,,,,,
2026-09-16,GBX,no_data_for_date,,,,,,,,,
2026-09-16,GEF,no_data_for_date,,,,,,,,,
2026-09-16,GEO,no_spy_data,,31.0508,1.1426,3.6798,,,,,
2026-09-16,GFF,no_data_for_date,,,,,,,,,
2026-09-16,GGG,no_data_for_date,,,,,,,,,
2026-09-16,GHC,no_data_for_date,,,,,,,,,
2026-09-16,GH,no_50ma_touch,,,,,,,,,
2026-09-16,GIII,no_data_for_date,,,,,,,,,
2026-09-16,GKOS,no_data_for_date,,,,,,,,,
2026-09-16,GLPI,no_data_for_date,,,,,,,,,
2026-09-16,GMED,no_data_for_date,,,,,,,,,
2026-09-16,GME,no_data_for_date,,,,,,,,,
2026-09-16,GNL,no_data_for_date,,,,,,,,,
2026-09-16,GNTX,no_data_for_date,,,,,,,,,
2026-09-16,GNW,no_data_for_date,,,,,,,,,
2026-09-16,GOLF,no_data_for_date,,,,,,,,,
2026-09-16,GO,no_data_for_date,,,,,,,,,
2026-09-16,GPI,no_data_for_date,,,,,,,,,
2026-09-16,GPK,no_data_for_date,,,,,,,,,
2026-09-16,GPOR,no_data_for_date,,,,,,,,,
2026-09-16,GRBK,no_data_for_date,,,,,,,,,
2026-09-16,GSHD,no_data_for_date,,,,,,,,,
2026-09-16,GTES,no_data_for_date,,,,,,,,,
2026-09-16,GTM,no_data_for_date,,,,,,,,,
2026-09-16,GTY,no_data_for_date,,,,,,,,,
2026-09-16,GT,no_data_for_date,,,,,,,,,
2026-09-16,GVA,no_data_for_date,,,,,,,,,
2026-09-16,GWRE,no_data_for_date,,,,,,,,,
2026-09-16,GXO,no_data_for_date,,,,,,,,,
2026-09-16,G,no_data_for_date,,,,,,,,,
2026-09-16,HAE,no_data_for_date,,,,,,,,,
